link|title|author|date|content
https://www.cnn.com/2023/10/12/europe/france-ban-pro-palestinian-intl/index.html|France bans all pro-Palestinian protests|cnn|2023-10-12T21:04:11Z|Hundreds of demonstrators gathered in central Paris on Thursday, in defiance of a controversial new ban on pro-Palestinian rallies in the country.
https://www.cnn.com/2023/10/12/middleeast/israel-gaza-humanitarian-crisis-war-thursday-intl-hnk/index.html|Gaza crisis grows under intense bombardment as Israel retaliates against Hamas atrocities|cnn|2023-10-12T20:18:34Z|Gaza’s humanitarian crisis deepened Thursday, with warnings that the population is at risk of starvation and fuel could run out within hours, as Israel continues airstrikes and withholds essential supplies from the enclave in response to Hamas’ brutal terror attacks.
https://www.cnn.com/2023/10/12/opinions/hamas-gaza-ben-ami-israel-kibbutz-griffith/index.html|The last text I got from my dad was: ‘They are in the safe room. They caught us’|cnn|2023-10-13T08:29:20.674Z|Yulie Ben Ami describes how attacks from Hamas militants have impacted the Be’eri Kibbutz in southern Israel, where she lives, in an interview with CNN Opinion editor Stephanie Griffith.
https://www.cnn.com/2023/10/12/politics/joe-biden-photos-children-hamas-israel/index.html|White House says Biden’s remark on photos of children was intended to ‘underscore the utter depravity’ of Hamas attack|cnn|2023-10-12T19:25:21Z|President Joe Biden’s graphic description of horrors in Israel was intended to “underscore the utter depravity” of the Hamas attack on civilians, the White House says, even if he hadn’t personally viewed or confirmed the imagery he described.
https://www.cnn.com/2023/10/12/tech/elon-musk-hamas-affiliated-accounts/index.html|EU launches probe into disinformation campaigns as X says ‘hundreds’ of Hamas-affiliated accounts removed|cnn|2023-10-12T19:13:38Z|X says it has removed “hundreds of Hamas-affiliated accounts” and taken down thousands of posts since the attack on Israel by the Palestinian militant group, even as the European Commission formally opened an investigation into X after a previous warning about disinformation and illegal content on its platform linked to the Israel-Hamas war.
https://www.cnn.com/2023/10/12/politics/blinken-israel-visit/index.html|Blinken pledges US will never falter from supporting Israel as he likens Hamas’ crimes to ISIS|cnn|2023-10-12T19:08:20Z|US Secretary of State Antony Blinken visited Israel Thursday to pledge that the United States will never falter from its support for Israel as he condemned Hamas’ “litany of brutality and inhumanity” as evoking “the worst of ISIS.”
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-10-11-23/index.html|October 11, 2023 - Israel-Hamas war news|cnn|2023-10-12T18:51:00.352Z|Israel is hammering Gaza with airstrikes, hitting hundreds of targets and reducing neighborhoods to rubble, as new atrocities are uncovered in its territory after a devastating attack by Hamas militants.
https://www.cnn.com/2023/10/12/middleeast/israel-ground-invasion-gaza-reservists-intl/index.html|IDF reservists flock to border with Gaza as Israel prepares for ground invasion|cnn|2023-10-12T17:56:22Z|The signs of Israel’s massive mobilization for a potential ground invasion of Gaza are all around here.
https://www.cnn.com/2023/10/12/middleeast/israel-hamas-beheading-claims-intl/index.html|Israeli official says government cannot confirm babies were beheaded in Hamas attack|cnn|2023-10-12T16:55:49Z|The Israeli government has not confirmed the specific claim that Hamas attackers cut off the heads of babies during their shock attack on Saturday, an Israeli official told CNN, contradicting a previous public statement by the Prime Minister’s office.
https://www.cnn.com/2023/10/12/us/rotem-matias-teenager-hamas-attack/index.html|Israeli-American teenager who was shot in a Hamas attack that killed his parents tells CNN he will keep the bullet in memory of their lives|cnn|2023-10-12T16:48:38Z|“Mom and Dad, they sacrificed their lives to save me,” 16-year-old Rotem Matias told CNN on Thursday.
https://www.cnn.com/2023/10/12/middleeast/kibbutz-beeri-israel-war-intl-cmd/index.html|The close-knit kibbutz that became home to a massacre|cnn|2023-10-12T16:36:19Z|People from Be’eri sometimes used to say the reason the Israeli kibbutz was so close to the Gaza Strip was because otherwise, it would be too perfect.
https://www.cnn.com/2023/10/12/sport/england-australia-soccer-israel-palestine-spt-intl/index.html|English Football Association to honor victims of the Israel and Palestinian conflict at Wembley Stadium|cnn|2023-10-13T08:43:10.544Z|The Football Association (FA) has announced plans to honor victims of the Israel and the Palestinian conflict during England’s international friendly against Australia at Wembley Stadium on Friday.
https://www.cnn.com/2023/10/12/tech/eu-tiktok-israel-hamas-disinformation/index.html|EU officials warn TikTok over Israel-Hamas disinformation|cnn|2023-10-12T15:19:08Z|EU officials warned TikTok Thursday about “illegal content and disinformation” on its platform linked to the war between Hamas and Israel, calling for CEO Shou Zi Chew to respond within 24 hours.
https://www.cnn.com/2023/10/11/opinions/gaza-palestinian-israel-hamas-seige-ghraieb/index.html|Opinion: As darkness descends on Gaza, I yearn for the world to see us, too|cnn|2023-10-12T23:43:43.574Z|Writing from Gaza, journalist Omar Ghraieb can barely keep his laptop from flying off the table from the explosions outside his window. He and others are filling pots with water, trading essentials, and making evacuation plans that they know will come to nothing.
https://www.cnn.com/2023/10/12/us/5-things-to-know-for-oct-12-israel-economy-house-speaker-labor-strikes-junk-fees/index.html|5 things to know for Oct. 12: Israel, Economy, House speaker, Labor strikes, Junk fees|cnn|2023-10-12T10:29:40.809Z|CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2023/10/12/sport/lebron-james-hamas-israel-nba-spt-intl/index.html|NBA superstar LeBron James calls Hamas attacks on Israel ‘tragic and unacceptable’|cnn|2023-10-12T10:08:39.252Z|Los Angeles Lakers star LeBron James called the Hamas attacks on Israel “tragic and unacceptable” in a joint statement posted on X, formerly known as Twitter, with his business partner Maverick Carter on Wednesday.
https://www.cnn.com/2023/10/12/politics/joe-biden-israel-dilemma/index.html|Biden’s dilemma in Israel response: Outrage without escalation|cnn|2023-10-12T10:01:52Z|When President Joe Biden gathered with his top advisers Tuesday morning to go over the draft of his speech on Israel, he made a clear request: The prepared remarks needed to include more details on the appalling nature of the attacks that began four days earlier.
https://www.cnn.com/2023/10/11/tech/tiktok-social-media-israel-hostage-videos/index.html|Parents urged to delete their kids’ social media accounts ahead of possible Israeli hostage videos|cnn|2023-10-12T09:06:52Z|Schools in Israel, the UK and the US are advising parents to delete their children’s social media apps over concerns that Hamas militants will broadcast or disseminate disturbing videos of hostages who have been seized in recent days.
https://www.cnn.com/2023/10/11/middleeast/hamas-weaponry-gaza-israel-palestine-unrest-intl-hnk-ml/index.html|How does Hamas get its weapons? A mix of improvisation, resourcefulness and a key overseas benefactor|cnn|2023-10-12T07:34:45Z|The brutal rampage by Islamist militant group Hamas on Israel last weekend involved thousands of rockets and missiles, drones dropping explosives, and untold numbers of small arms and ammunition.
https://www.cnn.com/travel/what-travelers-need-to-know-israel-gaza/index.html|What travelers need to know following deadly clashes in Israel and Gaza|cnn|2023-10-12T04:02:54.036Z|Flights have been affected and some governments have updated advice for citizens. Here’s how the situation in Israel is affecting travel at the moment.
https://www.cnn.com/2023/10/11/middleeast/israel-kibbutz-survivors-barricade-intl-hnk/index.html|This woman held off Hamas by barricading safe room door with a vacuum cleaner and rolling pin|cnn|2023-10-12T02:41:22Z|An Israeli woman and her daughter survived Hamas’ 12-hour siege of their kibbutz by barricading themselves into a safe room using a vacuum cleaner and a rolling pin.
https://www.cnn.com/2023/10/11/media/gaza-journalists-reliable-sources/index.html|Shattered windows. Dwindling power. Little sleep. How journalists in Gaza are reporting on the war in their own backyard|cnn|2023-10-12T02:36:13Z|Helmets. Flak jackets. Press identification. Those are some of the tools that journalists covering the Israel-Hamas war are using to shield themselves from the unforgiving dangers of an active battlefield. But the gear only goes so far.
https://www.cnn.com/2023/10/11/middleeast/israel-palestine-us-saudi-normalization-mime-intl/index.html|Mideast and US leaders tried to sweep the Palestinian issue under the rug. That may not work anymore|cnn|2023-10-12T02:20:18Z|Hamas’ brutal weekend attack on Israel has thrust the Palestinian issue back into the international spotlight and may have thrown a wrench in Israel’s efforts to expand what Netanyahu calls the “circle of peace.”
https://www.cnn.com/travel/state-department-travel-warning-israel/index.html|State Department warns Americans to reconsider travel to Israel|cnn|2023-10-12T01:24:44.124Z|The US State Department is warning Americans to reconsider travel to Israel in the wake of the weekend’s deadly Hamas attacks.
https://www.cnn.com/2023/10/11/business/antisemitism-israel-attack-corporation-response/index.html|‘History will judge them.’ ADL leader slams CEOs who are silent on antisemitism|cnn|2023-10-12T00:59:38Z|Anti-Defamation League CEO Jonathan Greenblatt slammed Corporate America’s response to the terror attacks on Israel as “disappointing at best, disastrous at worst.”
https://www.cnn.com/2023/10/11/middleeast/israel-gaza-hamas-war-wednesday-intl-hnk/index.html|Israel forms emergency government and steps up Gaza offensive as brutality of Hamas attacks laid bare|cnn|2023-10-11T23:45:54Z|Israel has formed an emergency government and war management cabinet, Prime Minister Benjamin Netanyahu and National Unity Party leader Benny Gantz jointly announced Wednesday, in the wake of Hamas’ surprise attacks on border communities that killed at least 1,200 people and injured thousands more.
https://www.cnn.com/2023/10/11/world/un-gaza-funding-deaths-intl/index.html|UN staffers killed in Gaza as the organization calls for emergency funding|cnn|2023-10-11T23:43:46Z|At least 11 United Nations employees have been killed in Israeli airstrikes in Gaza since the weekend, the UN said Wednesday, even as it called for emergency funding to continue humanitarian work in the embattled Palestinian enclave.
https://www.cnn.com/2023/10/11/politics/presidents-israel-cnn/index.html|75 years of US support for Israel, briefly explained|cnn|2023-10-11T22:51:00Z|President Joe Biden’s promise for the US to “stand with Israel” continues a special relationship that dates back to 1948, when President Harry Truman became the first world leader to recognize the Jewish state, moments after its creation.
https://www.cnn.com/2023/10/11/politics/american-hostages-israel-gaza-hamas/index.html|Behind the effort to rescue American hostages from one of the most dangerous places on earth|cnn|2023-10-11T22:14:49Z|The Biden administration is still searching for concrete details about the condition of the handful of Americans believed to have been taken hostage by Hamas, including exactly how many the terror group may be holding captive in Gaza, or if they are currently being held together in one place, a US official told CNN.
https://www.cnn.com/2023/10/11/politics/us-talks-safe-passage-gaza/index.html|US in talks with countries including Israel and Egypt to allow safe passage of Americans and other civilians out of Gaza|cnn|2023-10-11T20:14:55Z|The US government is in discussions with partner countries, including Egypt and Israel, about ensuring safe passage for Americans and other civilians out of Gaza, US officials said.
https://www.cnn.com/2023/10/11/politics/us-intelligence-iran-hamas-doubt/index.html|Initial US intelligence suggests Iran was surprised by the Hamas attack on Israel|cnn|2023-10-11T19:42:02Z|The United States has collected specific intelligence that suggests senior Iranian government officials were caught by surprise by Saturday’s bloody attack on Israel by Hamas, according to multiple sources familiar with the intelligence.
https://www.cnn.com/2023/10/11/middleeast/gaza-power-plant-shuts-down-intl/index.html|Gaza’s sole power station stops working as fuel runs out, after Israel orders ‘complete’ blockade|cnn|2023-10-11T19:09:46Z|Gaza’s only power station has stopped working after the fuel needed for generating electricity ran out on Wednesday, Gaza officials said.
https://www.cnn.com/2023/10/11/politics/us-allies-warn-hezbollah/index.html|US and allies warn militant group Hezbollah against escalating Hamas-Israel conflict|cnn|2023-10-11T15:53:05Z|The US and its allies are warning the Lebanese militant group Hezbollah against escalating the conflict in Israel as the US prepositions military assets to deter a potential widening of the war, multiple US officials and people briefed on the discussions tell CNN.
https://www.cnn.com/2023/10/11/world/global-protests-israel-hamas-war-intl-cmd/index.html|Protests over Israel-Hamas war sweep the globe as nations ramp up security|cnn|2023-10-11T15:14:28Z|Demonstrations, rallies and vigils have been staged around the world after Hamas militants launched a series of brutal attacks on Israel over the weekend, moving the long-running conflict into uncharted and dangerous new territory.
https://www.cnn.com/2023/10/11/middleeast/kibbutz-explainer-israel-gaza-intl/index.html|What is a kibbutz? A brief history of the communes targeted in the Hamas terror attack|cnn|2023-10-11T15:11:29Z|How a dozen refugees fleeing antisemitism in eastern Europe created a model community that became fundamental to Israel’s identity.
https://www.cnn.com/2023/10/09/middleeast/hamas-attack-strategy-israel-mime-intl/index.html|What is Hamas and why is it attacking Israel now?|cnn|2023-10-11T14:08:30Z|The brazen attack by Palestinian militant group Hamas on Israel that began on Saturday will be seen as a turning point in the Palestinian-Israeli conflict with far-reaching repercussions, analysts say.
https://www.cnn.com/2023/10/11/middleeast/maps-population-density-gaza-israel-dg/index.html|Maps show the extreme population density in Gaza|cnn|2023-10-11T13:50:50.319Z|The urban area around Gaza City is home to nearly 2 million people living in an 88-square-mile expanse, which is about 21,000 people per square mile.
https://www.cnn.com/2023/10/11/economy/janet-yellen-israel-hamas-economy/index.html|Janet Yellen sees limited economic impact from war in Israel|cnn|2023-10-11T12:38:17Z|The war between Israel and Hamas is unlikely to have a significant impact on the global economy, US Treasury Secretary Janet Yellen said Wednesday.
https://www.cnn.com/2023/10/10/opinions/israel-hamas-jews-not-all-right-klein/index.html|Opinion: We Jews are not okay|cnn|2023-10-11T12:01:38.353Z|Whether we know people in Israel or not, our sense of safety is shattered, writes Amy Klein.
https://www.cnn.com/2023/10/11/opinions/washington-us-military-support-israel-ukraine-andelman/index.html|Opinion: How long can America continue to be arsenal to the world?|cnn|2023-10-11T12:10:55.805Z|The US is providing unfettered support to Israel. Can it still do the same for Ukraine? David A. Andelman looks at the limits of American military resources.
https://www.cnn.com/2023/10/10/politics/us-intelligence-search-evidence-iran-direct-role-hamas-attack-israel/index.html|US intel agencies hunt for evidence of Iranian role in Hamas attack on Israel|cnn|2023-10-11T09:13:33Z|The US intelligence community is digging through its stores of data and tasking the nation’s spy agencies to hunt for fresh clues to determine whether Iran played a direct role in Saturday’s deadly attack on Israel by Hamas, a senior Biden administration official said Tuesday.
https://www.cnn.com/2023/10/11/china/china-response-israel-hamas-war-intl-hnk/index.html|China wants to be a peace broker in the Middle East. How has it responded to the Israel-Gaza war?|cnn|2023-10-11T08:54:46Z|When Palestinian President Mahmoud Abbas visited Beijing in June, China vowed to contribute “Chinese wisdom, Chinese strength” to resolve the long-standing conflict between the Palestinians and Israel.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-10-10-23/index.html|October 10, 2023 - Israel-Hamas war news|cnn|2023-10-18T01:01:37.554Z|The Israeli military is going on the offense against Hamas with a force “like never before,” Prime Minister Benjamin Netanyahu vowed Monday, more than 48 hours after a devastating and surprising attack that has left at least 900 people dead in Israel.
https://www.cnn.com/2023/10/10/middleeast/gaza-complete-siege-israel-intl/index.html|‘We have no water’: Gaza faces deeper humanitarian crisis as Israel tightens its hold|cnn|2023-10-11T03:51:21Z|A humanitarian crisis is swiftly unfolding in Gaza, as trapped residents, many cut off from food and electricity, face a fourth day of Israeli airstrikes in response to Hamas’ deadly attack on Israel, which killed at least 1,200 people per public broadcaster Kan, and took up to 150 hostages.
https://www.cnn.com/2023/10/10/politics/joe-biden-benjamin-netanyahu/index.html|Biden confirms US citizens are among Hamas hostages in sharp condemnation of attacks on Israel|cnn|2023-10-11T03:47:53Z|President Joe Biden confirmed Tuesday that Americans are known to be among the hostages held by Hamas after its rampage over the weekend, delivering an emotional and angered denunciation of the terror and making clear he expected a forceful reprisal by Israel.
https://www.cnn.com/2023/10/10/media/israel-hamas-journalists-reliable-sources/index.html|‘They have made those sacrifices’: Israel-Hamas war claims the lives of several journalists reporting from the raging conflict|cnn|2023-10-11T02:24:24Z|Some journalists are making the ultimate sacrifice while covering the war between Israel and Hamas.
https://www.cnn.com/2023/10/10/middleeast/israel-gaza-siege-hamas-tuesday-intl-hnk/index.html|Israel bolsters troops at border with Gaza as details of Hamas attacks emerge|cnn|2023-10-11T00:20:52Z|Israel is hammering Gaza with airstrikes, hitting hundreds of targets and reducing neighborhoods to rubble, as new atrocities are uncovered in its territory after a devastating surprise attack by Hamas militants.
https://www.cnn.com/2023/10/10/tech/x-europe-israel-misinformation/index.html|EU warns Elon Musk of ‘penalties’ for disinformation circulating on X amid Israel-Hamas war|cnn|2023-10-10T21:36:15Z|European officials warned X on Tuesday that the company formerly known as Twitter appears to have been hosting misinformation and illegal content about the war between Hamas and Israel, in potential violation of the European Union’s signature content moderation law.
https://www.cnn.com/2023/10/10/opinions/israel-gaza-hamas-biden-greenblatt/index.html|Opinion: This is why the two-state solution is dead|cnn|2023-10-10T19:09:47.563Z|Those who celebrate the death and destruction perpetrated by Hamas on Saturday are actively hurting the Palestinian cause for peace, writes former White House Middle East Envoy Jason Greenblatt.
https://www.cnn.com/2023/10/10/energy/israel-gas-field-shutdown-explainer/index.html|Israel just shut a gas field near Gaza. Here’s why that matters|cnn|2023-10-10T16:25:50Z|Chevron said Monday it had shut down a natural gas field off the coast of Israel at the behest of local officials, two days after Hamas militants launched their deadly assault on the country.
https://www.cnn.com/2023/10/09/tech/musk-x-misinformation-israel-hamas-conflict/index.html|Elon Musk’s X adds to fog of war at outset of Israel-Hamas conflict|cnn|2023-10-10T15:58:39Z|Misinformation has run rampant on Elon Musk’s social media platform X in the 48 hours since Hamas militants’ surprise attack on Israel, with users sharing false and misleading claims about the conflict and Musk himself pointing users to an account known for spreading misinformation.
https://www.cnn.com/2023/10/10/us/palestinian-americans-gaza/index.html|Palestinian-Americans stuck in Gaza say they feel trapped, abandoned by US Embassy|cnn|2023-10-10T15:02:12Z|As bombs rained down on Gaza Monday, Palestinian-Americans visiting or living there said they were desperately trying to find ways out of the region but have received little or no support from US Embassy officials, even though they are US citizens.
https://www.cnn.com/2023/10/10/middleeast/israel-beeri-bodies-found-idf-intl-hnk/index.html|More than 100 bodies found in Israeli kibbutz Be’eri after Hamas attack|cnn|2023-10-10T10:08:59Z|More than 100 bodies have been found in the Israeli kibbutz Be’eri, as details gradually emerge of the horror that unfolded as Palestinian Hamas militants launched their deadly surprise attack.
https://www.cnn.com/2023/10/09/middleeast/hamas-iran-israel-attack-analysis-intl/index.html|Hamas and Iran are longtime allies. Did Tehran help with its attack on Israel?|cnn|2023-10-10T08:33:58Z|The shock Hamas incursion into Israel was of a scale and sophistication that was previously considered unthinkable. Was Iran involved?
https://www.cnn.com/2023/10/09/middleeast/israel-hamas-music-festival-aftermath-intl-hnk/index.html|Israel festival revelers shot at point-blank range, video shows|cnn|2023-10-10T07:46:59Z|Gaza militants who attacked an all-night music festival in southern Israel shot and killed revelers at point-blank range, then looted their belongings, new car dashcam video verified by CNN reveals.
https://www.cnn.com/2023/10/08/europe/israel-hostages-hamas-what-we-know-intl/index.html|Festivalgoers, children, soldiers: What we know about the people captured by Hamas|cnn|2023-10-10T05:10:47Z|Hamas fighters are holding as many as 150 people hostage in locations across Gaza following their raids on southern Israel Saturday, Israel’s ambassador to the United Nations said Monday.
https://www.cnn.com/middleeast/live-news/israel-hamas-gaza-attack-10-09-23/index.html|October 9, 2023 - Israel-Hamas war news|cnn|2023-10-10T04:00:53.185Z|The Israeli military is going on the offense against Hamas with a force “like never before,” Prime Minister Benjamin Netanyahu vowed Monday, more than 48 hours after a devastating and surprising attack that has left at least 900 people dead in Israel.
https://www.cnn.com/2023/10/10/politics/political-shockwaves-israel-hamas-war/index.html|Israel’s war with Hamas will cause deep and wide political shockwaves|cnn|2023-10-10T04:01:43Z|Cataclysmic events like the Hamas onslaught on Israel trigger profound political shocks and strategic transformations that no one could predict at the time.
https://www.cnn.com/2023/10/09/media/israel-journalists-reliable-sources/index.html|‘You are in the line of fire’: What it’s like to be an Israeli reporter covering the unfolding war|cnn|2023-10-10T01:10:40Z|Esther Solomon, the editor-in-chief of Haaretz, Israel’s oldest daily newspaper, was trying to observe the Jewish Sabbath on Saturday in Tel Aviv when her daughter, a member of the Israeli Air Force, brought some alarming news to her attention: Israel was under serious attack from Hamas.
https://www.cnn.com/2023/10/09/politics/ukraine-aid-congress-reaction-israel/index.html|Many in House GOP caution against tying Israel and Ukraine aid together|cnn|2023-10-10T00:59:41Z|The Biden administration and congressional Democrats are weighing tying legislation for additional military support for Israel with military assistance for Ukraine, setting up a showdown with congressional Republicans opposed to helping Ukraine amid the tumult in the speaker-less chamber.
https://www.cnn.com/2023/10/09/opinions/how-congress-can-help-israel-cordero/index.html|Opinion: The US needs to make sure Hamas isn’t a threat to the homeland|cnn|2023-10-10T19:50:32.163Z|This moment of crisis in Israel shows that more support from the United States will be needed and Congress must act quickly, writes Carrie Cordero.
https://www.cnn.com/2023/10/09/politics/republicans-blame-biden-israel-what-matters/index.html|How Republicans are trying to blame Biden for the attacks on Israel|cnn|2023-10-10T00:36:23Z|The US government is not yet willing to draw a direct line between Iran and the shocking sneak attacks by Hamas militants on Israel outside the Gaza Strip, but President Joe Biden’s domestic political rivals are convinced.
https://www.cnn.com/2023/10/09/politics/americans-israel-gaza/index.html|11 US citizens dead in Israel conflict, Biden says|cnn|2023-10-09T23:06:35Z|Eleven US citizens have died in the conflict in Israel, President Joe Biden said Monday, and an unknown number remain missing.
https://www.cnn.com/2023/10/09/middleeast/israel-gaza-hamas-fighting-monday-intl-hnk/index.html|Israeli defense minister orders ‘complete siege’ of Gaza, as Hamas threatens hostages|cnn|2023-10-09T22:58:56Z|Israel’s Prime Minister Benjamin Netanyahu said Monday that the Israeli military would attack Hamas with a force “like never before,” as the militant group threatened to kill civilian hostages if airstrikes target Gaza without warning.
https://www.cnn.com/2023/10/09/business/airlines-cancel-flights-to-israel/index.html|Multiple airlines cancel flights across Israel after government declares war|cnn|2023-10-09T21:21:36Z|Multiple airlines have canceled flights in and out of Tel Aviv, home to Israel’s largest international airport, after Israel formally declared war on Hamas.
https://www.cnn.com/2023/10/07/us/us-cities-increase-security-houses-of-worship/index.html|American cities bolster security around places of worship after the catastrophic attacks in Israel|cnn|2023-10-09T20:56:05Z|Cities across the US are ramping up security around houses of worship after the devastating attacks on Israel by Hamas militants that started Saturday.
https://www.cnn.com/2023/10/09/business/business-leader-response-israel-palestine/index.html|‘Grief and anger.’ US business groups stand up for Israel after attack|cnn|2023-10-09T20:51:35Z|Business leaders across the United States have expressed outrage and solidarity with Israel after the deadly surprise attack by Hamas.
https://www.cnn.com/2023/10/08/investing/global-markets-israel-hamas-hnk-intl/index.html|Dow climbs nearly 200 points as investors brush off worries about rising oil prices|cnn|2023-10-09T20:40:57Z|Oil prices surged and the Israeli currency fell at the start of the week as investors reacted to war between Hamas and Israel.
https://www.cnn.com/2023/10/09/politics/democratic-divisions-israel-biden/index.html|Democratic divisions over Israel policy heat up as Biden tries to keep his coalition together|cnn|2023-10-09T20:25:12Z|The deadly surprise offensive by Hamas militants on Israel over the weekend threatens to ignite tensions between moderate and progressive Democrats already divided over the Jewish state’s treatment of Palestinians in Gaza and the occupied West Bank.
https://www.cnn.com/2023/10/09/opinions/israelis-demand-answers-hamas-attack-zacharia/index.html|Opinion: In times of crisis, Israelis rally around their leaders. This time is different|cnn|2023-10-09T19:39:12.039Z|Israelis are demanding answers and shouting their frustrations at the Israel Defense Forces leadership and Prime Minister Benjamin Netanyahu even before all the bodies have been retrieved, writes Janine Zacharia.
https://www.cnn.com/2023/10/09/energy/oil-prices-israel-hamas-conflict-explainer/index.html|Oil price spikes on Israel war. Here’s what a wider conflict might mean|cnn|2023-10-09T18:15:11Z|Global oil prices climbed 4% Monday over fears that the unprecedented weekend attack on Israel by Hamas could escalate into a regional conflict embroiling oil-producing nations.
https://www.cnn.com/2023/10/09/entertainment/u2-israel-music-festival/index.html|U2 pays tribute to those killed in Israel music festival attack|cnn|2023-10-09T17:23:27Z|U2 paid tribute in song on Sunday to those killed by Gaza militants at a music festival in Southern Israel over the weekend.
https://www.cnn.com/2023/10/08/middleeast/palestine-israel-hamas-gaza-conflict-intl/index.html|‘Nowhere to go’: Ordinary Palestinians live in fear as Israel retaliates against Hamas|cnn|2023-10-09T13:16:32Z|When the Palestinian militant group Hamas launched an attack on Israel over the weekend, Palestinians living in the besieged strip had mixed feelings.
https://www.cnn.com/2023/10/07/middleeast/israel-gaza-fighting-hamas-attack-music-festival-intl-hnk/index.html|Desert horror: Music festival goers heard rockets, then Gaza militants fired on them and took hostages|cnn|2023-10-09T12:12:32Z|The rockets began around 6:30 a.m., Tal Gibly told CNN. Thirty minutes later, she and hundreds of others attending an Israeli music festival were running as Gaza militants fired at them.
https://www.cnn.com/2023/10/08/politics/us-intelligence-iran-connection-israel-attack/index.html|US still seeking to determine Iran’s connection to Israel attack|cnn|2023-10-09T11:24:15Z|The Biden administration has yet to find a smoking gun linking Iran directly to planning and executing the attack on Israel this weekend, US officials told CNN on Sunday.
https://www.cnn.com/2023/10/08/politics/blinken-israel-war-cnntv/index.html|At least 4 Americans killed in Israel attacks with death toll expected to rise, Schumer says|cnn|2023-10-09T10:08:20Z|At least four Americans have been killed in the attacks in Israel, and US officials expect the death toll to rise, Sen. Chuck Schumer said Sunday.
https://www.cnn.com/middleeast/live-news/israel-hamas-gaza-attack-10-08-23/index.html|October 8, 2023 Israel-Hamas war news|cnn|2023-10-09T04:01:26.232Z|Fighting in Israel is raging a day after Hamas fighters breached the border from Gaza in a surprise attack, killing hundreds of people. Follow for live updates.
https://www.cnn.com/2023/10/08/middleeast/hamas-videos-visual-timeline/index.html|Videos show new details on how Hamas launched surprise assault on Israel|cnn|2023-10-09T03:53:11Z|Armed militants from Gaza launched a surprise attack on Israel at dawn on Saturday, blasting holes in the border fence, killing an unknown number of Israeli soldiers and taking hostages, propaganda videos geolocated and authenticated by CNN show.
https://www.cnn.com/2023/10/08/football/israel-uefa-soccer-matches-postponed-spt-intl-hnk/index.html|UEFA postpones soccer matches in Israel due to ongoing conflict|cnn|2023-10-09T01:52:12Z|The Union of European Football Associations (UEFA) has postponed all matches scheduled in Israel over the next couple of weeks due to the ongoing conflict in the country, the European soccer governing body announced on Sunday.
https://www.cnn.com/2023/10/08/middleeast/israel-gaza-attack-hostages-response-intl-hnk/index.html|Israel formally declares war against Hamas as it battles to push militants off its soil|cnn|2023-10-09T00:55:15Z|Israel has formally declared war on Hamas, setting the stage for a major military operation in Gaza as fighting continues to rage on Israeli soil.
https://www.cnn.com/2023/10/07/middleeast/israel-hamas-rocket-attack-what-we-know-intl/index.html|Hamas has launched an unprecedented attack against Israel. Here’s what to know|cnn|2023-10-09T02:21:12Z|The large-scale surprise attack by Gaza militants on Israel on Saturday has left hundreds of Israelis dead, prompting a lethal volley of retaliatory Israeli airstrikes and a formal declaration of war on Sunday.
https://www.cnn.com/2023/10/08/europe/france-uk-germany-security-measures-hamas-attack-intl/index.html|France, UK and Germany step up security measures amid fears of attacks against Jewish community|cnn|2023-10-08T17:14:14Z|The UK, France, and Germany have all pledged to step up security measures amid fears of attacks against members of the Jewish community after videos emerged of people apparently celebrating deadly attacks launched by Hamas militants.
https://www.cnn.com/2023/10/07/middleeast/israel-gaza-border-security-intl/index.html|A ‘Pearl Harbor’ moment: Why didn’t Israel’s sophisticated border security stop Saturday’s attack?|cnn|2023-10-08T16:21:01Z|The gunmen came from air, sea and land. They shot at civilians, took hostages and forced families to barricade themselves indoors, fearing for their lives.
https://www.cnn.com/2023/10/07/middleeast/hostages-hamas-israel-gaza/index.html|Hamas captures hostages as Israelis share photos of those missing|cnn|2023-10-08T06:53:19Z|Hamas captured a number of Israelis during its deadly attack on Israel on Saturday, the Israeli military said, as videos emerged of Israeli soldiers and civilians being taken away by fighters from the Palestinian militant group.
https://www.cnn.com/2023/10/07/business/israel-tel-aviv-attacks-airlines-cancel/index.html|Airlines cancel flights to Israel amid attacks|cnn|2023-10-08T03:17:51Z|Airlines scrambled to cancel flights into Israel early Saturday after Palestinian militants launched a surprise attack, firing thousands of rockets from Gaza into nearby Israeli towns during a Jewish holiday.
https://www.cnn.com/2023/10/07/opinions/hamas-attack-israel-terrorism-ghitis/index.html|Opinion: Hamas’ attack on Israel is an indisputable act of terrorism|cnn|2023-10-08T12:00:13.624Z|The Israeli-Palestinian conflict is extraordinarily complicated. But there’s no denying that what happened on Saturday was an act of terrorism, one that deserves clear, unequivocal condemnation, writes Frida Ghitis.
https://www.cnn.com/2023/10/07/politics/joe-biden-israel-gaza/index.html|Why this Israel-Gaza conflict is so complicated for Biden|cnn|2023-10-08T01:06:59Z|President Joe Biden and his top aides are contending with an exceedingly complicated diplomatic situation unlike any previous conflict between the Israelis and the Palestinians.
